url,listed_count,lang,statuses_count,favourites_count,profile_background_image_url,profile_sidebar_fill_color,id,created_at,protected,profile_background_tile,location,profile_background_image_url_https,profile_link_color,profile_sidebar_border_color,friends_count,id_str,time_zone,has_extended_profile,followers_count,name,is_translation_enabled,profile_image_url,follow_request_sent,utc_offset,profile_image_url_https,notifications,description,withheld_in_countries,profile_background_color,is_translator,default_profile,screen_name,profile_use_background_image,default_profile_image,profile_banner_url,profile_text_color,geo_enabled,verified,translator_type,entities,contributors_enabled,following,collected_at
,0,,994,16306,,DDEEF6,880297953038000128,Thu Jun 29 05:32:41 +0000 2017,False,False,A House On A Hill.,,1DA1F2,C0DEED,275,880297953038000128,,True,3,St. John of the Pariah.,False,http://pbs.twimg.com/profile_images/1318986760592896000/bhdVR4U6_normal.jpg,,,https://pbs.twimg.com/profile_images/1318986760592896000/bhdVR4U6_normal.jpg,,I Shoot Things.,,F5F8FA,False,True,SaintJohn14127,True,False,https://pbs.twimg.com/profile_banners/880297953038000128/1503889081,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:19:22 +0000 2020
,0,,845,1285,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,84658314,Fri Oct 23 18:40:54 +0000 2009,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,235,84658314,,False,23,Grinning Duck,False,http://pbs.twimg.com/profile_images/1224860954594177025/u2q3lmYc_normal.jpg,,,https://pbs.twimg.com/profile_images/1224860954594177025/u2q3lmYc_normal.jpg,,,,C0DEED,False,True,grinningduck,True,False,,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:19:21 +0000 2020
,1,,20408,23336,,DDEEF6,932990244336623616,Tue Nov 21 15:13:03 +0000 2017,False,False,Kerkûk,,1DA1F2,C0DEED,4691,932990244336623616,,True,5746,Evdoyê Bênteng 🦁,False,http://pbs.twimg.com/profile_images/1297298810679566338/Y6As4qwj_normal.jpg,,,https://pbs.twimg.com/profile_images/1297298810679566338/Y6As4qwj_normal.jpg,,"‏Hemû serkeftinên dîrokî encamê xebatên şexsî ne.

Heme serkewtişê tarîxî netîceyê xebatê şexsî yê

هەموو سەرکەوتنەکانی مێژووی ئەنجامی خەباتی شەخسین",,F5F8FA,False,True,krdzwan,True,False,https://pbs.twimg.com/profile_banners/932990244336623616/1602699077,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:18:47 +0000 2020
,0,,261,172,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,78037216,Mon Sep 28 15:10:52 +0000 2009,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,70,78037216,,False,22,sarvesh tiwari,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,C0DEED,False,True,sarveshtiwari99,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:18:06 +0000 2020
https://t.co/fbjvA6v4YD,3,,1124,94,http://abs.twimg.com/images/themes/theme1/bg.png,000000,967784384039407617,Sun Feb 25 15:32:32 +0000 2018,False,False,United States,https://abs.twimg.com/images/themes/theme1/bg.png,1B95E0,000000,663,967784384039407617,,False,616,The Case Lawyer,False,http://pbs.twimg.com/profile_images/1092380828007628801/TqhCXTAH_normal.jpg,,,https://pbs.twimg.com/profile_images/1092380828007628801/TqhCXTAH_normal.jpg,,"The Case Lawyer is operating by Malik Awais, Cyber & Corporate Crimes lawyer,  promoting the information and awareness campaign among the people in society.",,000000,False,False,TheCaseLawyer,False,False,https://pbs.twimg.com/profile_banners/967784384039407617/1550292776,000000,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/fbjvA6v4YD', 'expanded_url': 'http://thecaselawyer.com', 'display_url': 'thecaselawyer.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 17:17:55 +0000 2020
https://t.co/8JVdbuJKhF,315,,182987,84964,http://abs.twimg.com/images/themes/theme1/bg.png,E815C1,105845396,Sun Jan 17 17:49:15 +0000 2010,False,True,land of the fae,https://abs.twimg.com/images/themes/theme1/bg.png,8C3589,FFFFFF,12876,105845396,,True,13314,MysticMoon 🐺🌙💍,False,http://pbs.twimg.com/profile_images/1257777855347515393/1vWpPm3s_normal.jpg,,,https://pbs.twimg.com/profile_images/1257777855347515393/1vWpPm3s_normal.jpg,,"Lady Deborah of Chaol Ghleann Hippie Girl recovering from surgery, Boutique Shops, Unique Craft Sites @TheoPaphitis #SBS Winner 1,4.12 #AccessAllASOS Member",,C0DEED,False,False,sirenmoonbee,True,False,https://pbs.twimg.com/profile_banners/105845396/1556292941,521552,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/8JVdbuJKhF', 'expanded_url': 'https://www.etsy.com/uk/shop/MysticMoonShadow?ref=hdr_shop_menu', 'display_url': 'etsy.com/uk/shop/Mystic…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 17:17:35 +0000 2020
,2,,3761,1659,http://abs.twimg.com/images/themes/theme8/bg.gif,EADEAA,102456175,Wed Jan 06 19:25:50 +0000 2010,False,False,Letchworth Garden City,https://abs.twimg.com/images/themes/theme8/bg.gif,0084B4,FFFFFF,87,102456175,,True,72,Brian Evans 🔶,False,http://pbs.twimg.com/profile_images/2841235297/391d33fd650fdd7185241436ba99ccf1_normal.jpeg,,,https://pbs.twimg.com/profile_images/2841235297/391d33fd650fdd7185241436ba99ccf1_normal.jpeg,,"Exploring the challenges and responsibilities of being an active retiree. Multi-skilled, believer and blogger, amateur genealogist and charity worker.",,C0DEED,False,False,Soggybudgie,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:17:22 +0000 2020
,0,,3031,3029,,DDEEF6,967082755766083591,Fri Feb 23 17:04:31 +0000 2018,False,False,"Benquet, France",,1DA1F2,C0DEED,252,967082755766083591,,True,64,Bololo17,False,http://pbs.twimg.com/profile_images/967088611031240704/P_YQvv95_normal.jpg,,,https://pbs.twimg.com/profile_images/967088611031240704/P_YQvv95_normal.jpg,,,,F5F8FA,False,True,Bololo1740,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:17:21 +0000 2020
,0,,504,4937,,DDEEF6,1197676135355695104,Fri Nov 22 00:40:32 +0000 2019,False,False,,,1DA1F2,C0DEED,72,1197676135355695104,,False,11,Olga Lucia Gonzalez,False,http://pbs.twimg.com/profile_images/1197676457683759104/rQB7VfqC_normal.jpg,,,https://pbs.twimg.com/profile_images/1197676457683759104/rQB7VfqC_normal.jpg,,,,F5F8FA,False,True,LuciaGonzalezB,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:17:14 +0000 2020
,0,,26,40,,DDEEF6,1307924941883531268,Mon Sep 21 06:09:55 +0000 2020,False,False,Rwanda,,1DA1F2,C0DEED,31,1307924941883531268,,True,2,Emmanuel Sibomana,False,http://pbs.twimg.com/profile_images/1324236901033926656/ePGHP2SP_normal.jpg,,,https://pbs.twimg.com/profile_images/1324236901033926656/ePGHP2SP_normal.jpg,,ndagushima mana,,F5F8FA,False,True,Emmanuel12584,True,False,https://pbs.twimg.com/profile_banners/1307924941883531268/1604081917,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:16:27 +0000 2020
,0,,64,216,,DDEEF6,1233090713111482375,Thu Feb 27 18:05:26 +0000 2020,False,False,,,1DA1F2,C0DEED,49,1233090713111482375,,False,13,R_17,False,http://pbs.twimg.com/profile_images/1246602561710415873/A1ry6dI-_normal.jpg,,,https://pbs.twimg.com/profile_images/1246602561710415873/A1ry6dI-_normal.jpg,,Irons ⚒     Personal Trainer 🏳️‍🌈,,F5F8FA,False,True,westhamfan121,True,False,https://pbs.twimg.com/profile_banners/1233090713111482375/1597364096,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:15:04 +0000 2020
,0,,3221,1633,,DDEEF6,1055161045336145921,Wed Oct 24 18:16:11 +0000 2018,False,False,,,1DA1F2,C0DEED,234,1055161045336145921,,False,127,Dirk Doberman 🚜,False,http://pbs.twimg.com/profile_images/1055161561671720961/8ubSdIzH_normal.jpg,,,https://pbs.twimg.com/profile_images/1055161561671720961/8ubSdIzH_normal.jpg,,,,F5F8FA,False,True,DirkDoberman,True,False,https://pbs.twimg.com/profile_banners/1055161045336145921/1564933485,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:15:04 +0000 2020
,1,,46,81,,DDEEF6,802864595987787780,Sun Nov 27 13:20:11 +0000 2016,False,False,,,1DA1F2,C0DEED,206,802864595987787780,,True,18,Danielle Segura,False,http://pbs.twimg.com/profile_images/802867066684448768/BtlnMotu_normal.jpg,,,https://pbs.twimg.com/profile_images/802867066684448768/BtlnMotu_normal.jpg,,"Love, dedication and happiness. Enjoy the journey but keeping the destination in check. Project/Account Manager Orba Co, eCommerce strategist, Wandering Hippie.",,F5F8FA,False,True,DanielleSegura9,True,False,https://pbs.twimg.com/profile_banners/802864595987787780/1480253446,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:12:47 +0000 2020
https://t.co/0q0vW1DvZ0,1,,164,59,,DDEEF6,1175715466553233409,Sun Sep 22 10:17:10 +0000 2019,False,False,,,1DA1F2,C0DEED,98,1175715466553233409,,False,37,@laughable,False,http://pbs.twimg.com/profile_images/1175716096197955584/RcC2kYJL_normal.jpg,,,https://pbs.twimg.com/profile_images/1175716096197955584/RcC2kYJL_normal.jpg,,"New Disability /MH comedy night run by @mbcomedian1
Link for next gig below
https://t.co/0q0vW1DvZ0",,F5F8FA,False,True,laughab80272642,True,False,https://pbs.twimg.com/profile_banners/1175715466553233409/1601935721,333333,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/0q0vW1DvZ0', 'expanded_url': 'https://cutt.ly/laugh-able-comedy', 'display_url': 'cutt.ly/laugh-able-com…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/0q0vW1DvZ0', 'expanded_url': 'https://cutt.ly/laugh-able-comedy', 'display_url': 'cutt.ly/laugh-able-com…', 'indices': [76, 99]}]}}",False,,Mon Nov 09 17:12:43 +0000 2020
,0,,247,170,,DDEEF6,1313827406164029440,Wed Oct 07 13:04:11 +0000 2020,False,False,,,1DA1F2,C0DEED,119,1313827406164029440,,True,4,Cinvico Reporting,False,http://pbs.twimg.com/profile_images/1313920209107861504/IbCrwxnc_normal.jpg,,,https://pbs.twimg.com/profile_images/1313920209107861504/IbCrwxnc_normal.jpg,,"We accept facts, argue opinions, and believe people are inherently good but inherently selfish. 

Whether you agree or disagree, let's have a conversation, yea?",,F5F8FA,False,True,CinvicoReport,True,False,https://pbs.twimg.com/profile_banners/1313827406164029440/1602097963,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:11:39 +0000 2020
,0,,75,121,,DDEEF6,1313138430994534400,Mon Oct 05 15:26:24 +0000 2020,False,False,,,1DA1F2,C0DEED,73,1313138430994534400,,True,8,Erwin van den Bosch 🏕,False,http://pbs.twimg.com/profile_images/1319280040434036737/uL0eovnH_normal.jpg,,,https://pbs.twimg.com/profile_images/1319280040434036737/uL0eovnH_normal.jpg,,🏝️ Eiland/natuur genieter | Zeilen ⛵ | Kamperen 🏕 | Lezen | Studeren | 📷 Fotograferen | Programmeren | Animeren | Muziek maken 🎸 | Linkse bubbel | Vegan 🌱,,F5F8FA,False,True,PA7N_Erwin,True,False,https://pbs.twimg.com/profile_banners/1313138430994534400/1601916823,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:10:23 +0000 2020
,0,,217,998,,DDEEF6,814987253848145920,Sat Dec 31 00:11:17 +0000 2016,False,False,"East Village, Manhattan",,1DA1F2,C0DEED,53,814987253848145920,,False,22,Mark Hannan,False,http://pbs.twimg.com/profile_images/1046555676670128128/OBLGRSrJ_normal.jpg,,,https://pbs.twimg.com/profile_images/1046555676670128128/OBLGRSrJ_normal.jpg,,,,F5F8FA,False,True,mdhannan94,True,False,https://pbs.twimg.com/profile_banners/814987253848145920/1538353345,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:10:15 +0000 2020
,8,,4489,4916,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,98045209,Sun Dec 20 04:07:15 +0000 2009,False,True,,https://abs.twimg.com/images/themes/theme1/bg.png,434647,C0DEED,906,98045209,,True,382,🇺🇸 David Q Pyle 🇨🇦,False,http://pbs.twimg.com/profile_images/2297360731/or0LM_normal.jpg,,,https://pbs.twimg.com/profile_images/2297360731/or0LM_normal.jpg,,"Musician/Producer 🎼🎶 @PairPennies @YouVsMe 💻0️⃣1️⃣0️⃣1️⃣Coder, 👨‍👩‍👧‍👦 Dad ♊️ and 👁‍🗨🗯💭💬 info junkie. Tweets are my own - RT’s not an endorsement",,C0DEED,False,False,davidqpyle,True,False,https://pbs.twimg.com/profile_banners/98045209/1532454961,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:09:16 +0000 2020
https://t.co/fecGkM0qAd,22,,11776,5314,http://abs.twimg.com/images/themes/theme1/bg.png,000000,120837682,Sun Mar 07 18:26:44 +0000 2010,False,False,The Big Smoke,https://abs.twimg.com/images/themes/theme1/bg.png,FF0073,000000,826,120837682,,True,562,Victoria Johnson,False,http://pbs.twimg.com/profile_images/1283487370260754432/YaeBWVt5_normal.jpg,,,https://pbs.twimg.com/profile_images/1283487370260754432/YaeBWVt5_normal.jpg,,Screen industries insider. Film lover. Tea obsessive. Sarcasm advocate. Geek. Fountain of totally redundant knowledge. She/Her. YT: VJ Has Opinions,,000000,False,False,Veej_Jay,False,False,https://pbs.twimg.com/profile_banners/120837682/1578590432,000000,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/fecGkM0qAd', 'expanded_url': 'http://www.instagram.com/victoria.h.johnson', 'display_url': 'instagram.com/victoria.h.joh…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 17:09:12 +0000 2020
,2,,4851,7472,http://abs.twimg.com/images/themes/theme14/bg.gif,A0C5C7,37449392,Sun May 03 16:42:53 +0000 2009,False,False,Chicago,https://abs.twimg.com/images/themes/theme14/bg.gif,ABB8C2,FFFFFF,417,37449392,,False,69,guyp,False,http://pbs.twimg.com/profile_images/651441026771623936/hCyskHSQ_normal.jpg,,,https://pbs.twimg.com/profile_images/651441026771623936/hCyskHSQ_normal.jpg,,,,709397,False,False,jackflash59,True,False,https://pbs.twimg.com/profile_banners/37449392/1353732569,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:09:11 +0000 2020
,21,,6250,15524,http://abs.twimg.com/images/themes/theme15/bg.png,C0DFEC,39232647,Mon May 11 11:20:32 +0000 2009,False,True,Deutschland,https://abs.twimg.com/images/themes/theme15/bg.png,ED8115,FFFFFF,625,39232647,,False,318,femadika,False,http://pbs.twimg.com/profile_images/490427851586691072/YQNPOffq_normal.jpeg,,,https://pbs.twimg.com/profile_images/490427851586691072/YQNPOffq_normal.jpeg,,Gadgetsammelnder Läufer mit chronischem Fernweh,,BDE845,False,False,femadika,True,False,https://pbs.twimg.com/profile_banners/39232647/1478130813,333333,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:08:32 +0000 2020
,0,,550,500,,DDEEF6,1007408515315650562,Thu Jun 14 23:44:41 +0000 2018,False,False,,,1DA1F2,C0DEED,253,1007408515315650562,,True,13,J 💋💋,False,http://pbs.twimg.com/profile_images/1325664025166958592/gM855Osp_normal.jpg,,,https://pbs.twimg.com/profile_images/1325664025166958592/gM855Osp_normal.jpg,,https://t.co/leSiGYry6d,,F5F8FA,False,True,Pianolover9028,True,False,https://pbs.twimg.com/profile_banners/1007408515315650562/1591151213,333333,False,False,none,"{'description': {'urls': [{'url': 'https://t.co/leSiGYry6d', 'expanded_url': 'https://iowachick052000.wixsite.com/capturedmomentsbyjes', 'display_url': 'iowachick052000.wixsite.com/capturedmoment…', 'indices': [0, 23]}]}}",False,,Mon Nov 09 17:07:36 +0000 2020
,0,,64,235,,DDEEF6,1219380044142911489,Mon Jan 20 22:04:00 +0000 2020,False,False,,,1DA1F2,C0DEED,151,1219380044142911489,,False,2,LastResponder613,False,http://pbs.twimg.com/profile_images/1219380524617170950/sM_OcHQr_normal.jpg,,,https://pbs.twimg.com/profile_images/1219380524617170950/sM_OcHQr_normal.jpg,,I am what I am because I am,,F5F8FA,False,True,responder613,True,False,https://pbs.twimg.com/profile_banners/1219380044142911489/1579559253,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:06:41 +0000 2020
,0,,155,152,http://abs.twimg.com/images/themes/theme5/bg.gif,99CC33,69651840,Fri Aug 28 18:00:15 +0000 2009,False,False,"Florence, CO",https://abs.twimg.com/images/themes/theme5/bg.gif,D02B55,829D5E,31,69651840,,False,2,Sandra J,False,http://pbs.twimg.com/profile_images/3377389677/417580b303b2f120d266762fd20424d3_normal.jpeg,,,https://pbs.twimg.com/profile_images/3377389677/417580b303b2f120d266762fd20424d3_normal.jpeg,,,,352726,False,False,relosandra,True,False,,3E4415,True,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:06:23 +0000 2020
,0,,70,954,,DDEEF6,1265120347457716229,Tue May 26 03:19:45 +0000 2020,False,False,,,1DA1F2,C0DEED,8,1265120347457716229,,True,1,Danielabdb3755,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,F5F8FA,False,True,danielabdb3755,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:05:46 +0000 2020
https://t.co/2zdCArVPnD,1,,266,1825,http://abs.twimg.com/images/themes/theme5/bg.gif,99CC33,58564750,Mon Jul 20 19:28:28 +0000 2009,False,False,"Pune, India",https://abs.twimg.com/images/themes/theme5/bg.gif,2CCACF,829D5E,110,58564750,,True,313,Pradnyesh Molak (Saaku),False,http://pbs.twimg.com/profile_images/1263970739473899522/gkOFO4Un_normal.jpg,,,https://pbs.twimg.com/profile_images/1263970739473899522/gkOFO4Un_normal.jpg,,Creative Director @zivastudios | Traveller | Activist | Observer,,352726,False,False,PradnyeshMolak,True,False,https://pbs.twimg.com/profile_banners/58564750/1475957837,3E4415,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/2zdCArVPnD', 'expanded_url': 'http://www.zivastudios.com', 'display_url': 'zivastudios.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Mon Nov 09 17:05:31 +0000 2020
,4,,9394,3968,,DDEEF6,1101537347986997250,Fri Mar 01 17:39:04 +0000 2019,False,False,"Warszawa, Polska",,1DA1F2,C0DEED,199,1101537347986997250,,False,153,Jacek_1R,False,http://pbs.twimg.com/profile_images/1241812769621630976/BcFOUUZ6_normal.jpg,,,https://pbs.twimg.com/profile_images/1241812769621630976/BcFOUUZ6_normal.jpg,,"Polityczny dżolero z ekonomicznym skrzywieniem. Moja Warszawa, PL🇵🇱, EL🇬🇷, LT🇱🇹. Let's rock 'n' roll...",,F5F8FA,False,True,Jacek_1R,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:04:50 +0000 2020
,0,,1096,2216,,DDEEF6,1292043181899616256,Sat Aug 08 10:21:31 +0000 2020,False,False,,,1DA1F2,C0DEED,830,1292043181899616256,,True,336,Ranjeet Roshan,False,http://pbs.twimg.com/profile_images/1325846258704003072/hZLXtP2l_normal.jpg,,,https://pbs.twimg.com/profile_images/1325846258704003072/hZLXtP2l_normal.jpg,,,,F5F8FA,False,True,RanjeetRoshan15,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Mon Nov 09 17:04:49 +0000 2020
,0,,227,619,,DDEEF6,1326167558286942208,Tue Nov 10 14:19:50 +0000 2020,False,False,,,1DA1F2,C0DEED,109,1326167558286942208,,True,2,privslay,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,F5F8FA,False,True,privslay,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Thu Nov 19 23:41:45 +0000 2020
,0,,45,6,,DDEEF6,1324214506264752128,Thu Nov 05 04:58:53 +0000 2020,False,False,Oregon,,1DA1F2,C0DEED,216,1324214506264752128,,True,0,Noman Ahmad,False,http://pbs.twimg.com/profile_images/1324220463057313795/BeRvpAIT_normal.jpg,,,https://pbs.twimg.com/profile_images/1324220463057313795/BeRvpAIT_normal.jpg,,Economic Migrant. Likes and comments are my own personal view.,,F5F8FA,False,True,NomanAhmad1980,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Thu Nov 19 23:41:35 +0000 2020
,2,,1394,20783,,DDEEF6,1213498135567163392,Sat Jan 04 16:31:39 +0000 2020,False,False,,,1DA1F2,C0DEED,280,1213498135567163392,,True,24,Zina,False,http://pbs.twimg.com/profile_images/1295940902196838401/BB5M3RFc_normal.jpg,,,https://pbs.twimg.com/profile_images/1295940902196838401/BB5M3RFc_normal.jpg,,,,F5F8FA,False,True,RosinaMostardi1,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Thu Nov 19 23:37:45 +0000 2020
,0,,147,1709,,DDEEF6,1325237132261273600,Sun Nov 08 00:42:24 +0000 2020,False,False,,,1DA1F2,C0DEED,234,1325237132261273600,,True,10,Debra Malenic,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,F5F8FA,False,True,DebraMalenic,True,True,,333333,False,False,none,{'description': {'urls': []}},False,,Thu Nov 19 23:37:34 +0000 2020
,0,,38,435,,DDEEF6,1304147494427742208,Thu Sep 10 19:59:38 +0000 2020,False,False,"Portland, OR",,1DA1F2,C0DEED,167,1304147494427742208,,True,4,Heather Chase,False,http://pbs.twimg.com/profile_images/1312010119828234242/EH1R5IbA_normal.jpg,,,https://pbs.twimg.com/profile_images/1312010119828234242/EH1R5IbA_normal.jpg,,,,F5F8FA,False,True,heatherchasepdx,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Thu Nov 19 23:36:07 +0000 2020
,0,,38,129,,DDEEF6,1270500146946674693,Tue Jun 09 23:38:08 +0000 2020,False,False,,,1DA1F2,C0DEED,4997,1270500146946674693,,False,140,Lucas Lima Silva,False,http://pbs.twimg.com/profile_images/1270500652511264769/Fsn02pNp_normal.jpg,,,https://pbs.twimg.com/profile_images/1270500652511264769/Fsn02pNp_normal.jpg,,"Tempos difíceis, exigem amor ao extremo"", ""Finais doem, mas recomeços curam"", ""Em tempos de crise, empatia é fundamental",,F5F8FA,False,True,LucasLi19013642,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Thu Nov 19 23:27:03 +0000 2020
,0,,1850,38803,http://abs.twimg.com/images/themes/theme1/bg.png,DDEEF6,37358266,Sun May 03 03:52:48 +0000 2009,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,1DA1F2,C0DEED,774,37358266,,False,158,Molly Tomlin,False,http://pbs.twimg.com/profile_images/482272640548102144/uSOMrOhn_normal.jpeg,,,https://pbs.twimg.com/profile_images/482272640548102144/uSOMrOhn_normal.jpeg,,,,C0DEED,False,True,MollyETomlin,True,False,,333333,True,False,none,{'description': {'urls': []}},False,,Thu Nov 19 23:20:32 +0000 2020
,33,,6885,16629,http://abs.twimg.com/images/themes/theme1/bg.png,000000,1081960717513830400,Sun Jan 06 17:08:31 +0000 2019,False,False,,https://abs.twimg.com/images/themes/theme1/bg.png,19CF86,000000,1020,1081960717513830400,,False,1192,Cybertruck Socialist 🦄☯️☸,False,http://pbs.twimg.com/profile_images/1229540054751727616/hr_pl83h_normal.jpg,,,https://pbs.twimg.com/profile_images/1229540054751727616/hr_pl83h_normal.jpg,,"The Renaissance is here.

As long as you depraved monsters keep saying that people getting healthcare is socialist, then I am a socialist.",,000000,False,False,bigwheelastro,False,False,https://pbs.twimg.com/profile_banners/1081960717513830400/1573700870,000000,False,False,none,{'description': {'urls': []}},False,,Sat Aug 01 20:47:34 +0000 2020
https://t.co/C14uRXjNbA,0,,13,32,,DDEEF6,1243648832228995079,Fri Mar 27 21:19:34 +0000 2020,False,False,,,1DA1F2,C0DEED,7,1243648832228995079,,False,10,Zotrii,False,http://pbs.twimg.com/profile_images/1286651812712456198/7wy8kJuC_normal.jpg,,,https://pbs.twimg.com/profile_images/1286651812712456198/7wy8kJuC_normal.jpg,,Influancé par la @AGClanFR,,F5F8FA,False,True,Zotrii1,True,False,https://pbs.twimg.com/profile_banners/1243648832228995079/1588275044,333333,False,False,none,"{'url': {'urls': [{'url': 'https://t.co/C14uRXjNbA', 'expanded_url': 'https://discord.gg/mc8cVkU', 'display_url': 'discord.gg/mc8cVkU', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Sat Aug 01 20:47:23 +0000 2020
,0,,2544,962,,DDEEF6,1188494134107086850,Sun Oct 27 16:35:15 +0000 2019,False,False,,,1DA1F2,C0DEED,1383,1188494134107086850,,True,583,🇺🇸💥#TakeTheOath💥🇺🇸,False,http://pbs.twimg.com/profile_images/1188494833477967875/0lcMqv8P_normal.jpg,,,https://pbs.twimg.com/profile_images/1188494833477967875/0lcMqv8P_normal.jpg,,"GOD, Country, Family, US Constitution, Veteran Sapper, XVIII Corps, Husband, Father, Dog Lover, Viking Fanatic #SKOL #KAG2Q2Q",,F5F8FA,False,True,LakeErieVike_2,True,False,https://pbs.twimg.com/profile_banners/1188494134107086850/1572195386,333333,False,False,none,{'description': {'urls': []}},False,,Sat Aug 01 20:47:22 +0000 2020
,0,,365,322,,DDEEF6,1074944922480979968,Tue Dec 18 08:30:15 +0000 2018,False,False,,,1DA1F2,C0DEED,733,1074944922480979968,,False,12,Mzia28,False,http://pbs.twimg.com/profile_images/1074945222403084288/2G0N53ST_normal.jpg,,,https://pbs.twimg.com/profile_images/1074945222403084288/2G0N53ST_normal.jpg,,,,F5F8FA,False,True,Mzia281,True,False,,333333,False,False,none,{'description': {'urls': []}},False,,Sat Aug 01 20:46:27 +0000 2020
,0,,11993,5542,,DDEEF6,1203762706500792322,Sun Dec 08 19:46:25 +0000 2019,False,False,,,1DA1F2,C0DEED,135,1203762706500792322,,True,98,Habiiii 🐾,False,http://pbs.twimg.com/profile_images/1281314676303937538/2lkjgtmj_normal.jpg,,,https://pbs.twimg.com/profile_images/1281314676303937538/2lkjgtmj_normal.jpg,,🇲🇦,,F5F8FA,False,True,HabibaYch,True,False,https://pbs.twimg.com/profile_banners/1203762706500792322/1590072214,333333,False,False,none,{'description': {'urls': []}},False,,Sat Aug 01 20:45:48 +0000 2020
https://t.co/T29thxOd06,86,,1957,1893,http://abs.twimg.com/images/themes/theme1/bg.png,BD8F5F,60425255,Sun Jul 26 23:31:05 +0000 2009,False,False,"Sydney, Australia",https://abs.twimg.com/images/themes/theme1/bg.png,B36200,FFFFFF,1396,60425255,,True,811,Kate Ingham,False,http://pbs.twimg.com/profile_images/488580925979369472/2P5jnrpA_normal.jpeg,,,https://pbs.twimg.com/profile_images/488580925979369472/2P5jnrpA_normal.jpeg,,Investment | Communications | Business Innovation.,,D1C9C1,False,False,kateingham,False,False,https://pbs.twimg.com/profile_banners/60425255/1493291856,846155,True,False,none,"{'url': {'urls': [{'url': 'https://t.co/T29thxOd06', 'expanded_url': 'http://au.linkedin.com/in/kateingham/', 'display_url': 'au.linkedin.com/in/kateingham/', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,,Sat Aug 01 20:44:10 +0000 2020
